account_id,customer_id,customer_name,customer_type,product_type,sector,state,branch_code,relationship_manager_id,sanction_date,disbursement_date,maturity_date,tenure_months,sanctioned_amount,outstanding_amount,interest_rate_pct,repayment_frequency,collateral_secured,collateral_type,collateral_value,collateral_last_valuation_days_ago,restructured_flag,restructure_count,bureau_score,bureau_score_3m_change,existing_relationship_years,kyc_risk_category,cross_bank_dpd_reported,current_ratio,dscr,leverage_ratio,dpd_days,bounce_count_6m,limit_utilization_pct,irac_category,irac_subcategory,ecl_stage,irac_provision_rate,irac_floor_provision,pd_30d,pd_60d,pd_90d,pd_180d,lgd_estimate,ead,ecl_estimated_provision,recommended_provision,risk_score_100,ews_signal_count_90d,ews_primary_signal,ews_severity,npa_alert_flag,sma_watch_flag,ews_alert_flag,any_alert_flag,alert_priority,alert_reason,needs_review,approval_status,override_reason,macro_repo_rate_at_sanction,model_version,snapshot_date
LN102695,CU235148,Sangeeta Patel,Individual,Education Loan,MSME - Manufacturing,Tamil Nadu,BR0226,RM0031,2024-03-31,2024-04-11,2032-03-27,96,25000.0,23100.0,10.54,Monthly,False,Unsecured,0.0,0.0,False,0,694,1,13.8,Medium,0,0.0,0.0,0.0,19,0,0.0,Standard,SMA0,Stage 1,0.004,92.4,0.046,0.0992,0.1623,0.1694,0.6329,23972.88,2462.64,2462.64,16.5,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN102696,CU212139,Sunil Rathore,Individual,Home Loan,Retail/Individual,Maharashtra,BR0119,RM0511,2023-10-02,2023-10-06,2043-09-23,240,25000.0,15600.0,8.93,Monthly,True,Immovable Property,30400.0,892.0,False,0,706,10,3.0,Low,0,0.0,0.0,0.0,6,1,0.0,Standard,SMA0,Stage 1,0.004,62.4,0.0447,0.0866,0.1922,0.1922,0.05,15222.36,146.29,146.29,23.5,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN102697,CU239673,Pillai Overseas,MSME,Cash Credit,NBFC/Financial Services,Gujarat,BR0220,RM0490,2024-06-10,2024-06-20,2027-06-09,36,25000.0,15200.0,10.39,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,699,-41,3.7,Medium,0,0.52,1.88,2.89,26,0,89.34233007081981,Standard,SMA0,Stage 1,0.004,60.8,0.0582,0.0582,0.1262,0.1703,0.701,15574.78,1378.26,1378.26,15.1,4,Cheque/ECS Bounce,Medium,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Pending Review,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN102698,CU212232,Das Steel Works,MSME,Cash Credit,Retail/Individual,Uttar Pradesh,BR0209,RM0353,2025-06-10,2025-06-15,2028-06-08,36,25000.0,21500.0,10.06,Revolving/On-Demand,True,Hypothecation of Assets/Stock,31200.0,1094.0,False,0,862,-19,4.4,Low,0,-0.09,1.93,3.42,11,0,49.52798718584244,Standard,SMA0,Stage 1,0.004,86.0,0.014,0.0618,0.0855,0.1127,0.05,20632.15,88.18,88.18,11.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN102699,CU211247,Sangeeta Chandran,Agri,KCC (Kisan Credit Card),Retail/Individual,West Bengal,BR0128,RM0013,2021-04-11,2021-04-22,2024-04-09,36,25000.0,12800.0,7.43,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,782,-21,1.5,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,51.2,0.0415,0.044,0.0608,0.1459,0.6186,12453.26,468.45,468.45,13.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN102700,CU283714,Chauhan Fabrics,MSME,Cash Credit,Retail/Individual,Uttar Pradesh,BR0218,RM0535,2025-01-15,2025-01-26,2028-01-14,36,25000.0,17500.0,10.06,Revolving/On-Demand,True,Hypothecation of Assets/Stock,26300.0,1218.0,False,0,750,9,2.4,Low,0,1.74,0.72,1.7,51,3,87.21799807185776,Standard,SMA1,Stage 2,0.004,70.0,0.0857,0.0912,0.1927,0.2178,0.1221,17544.16,412.85,412.85,19.8,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN102701,CU275501,Imran Banerjee,Agri,KCC (Kisan Credit Card),Power & Energy,Gujarat,BR0245,RM0110,2022-10-12,2022-10-22,2025-10-10,36,25000.0,14800.0,6.79,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,693,-23,0.6,Medium,0,0.0,0.0,0.0,44,0,0.0,Standard,SMA1,Stage 2,0.004,59.2,0.0958,0.1589,0.2128,0.2393,0.6526,15172.97,2107.26,2107.26,23.8,4,Delayed Stock Statement,Medium,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",True,Approved,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN102702,CU221015,Ganesh Verma,Individual,Auto Loan,Real Estate & Construction,Maharashtra,BR0170,RM0580,2022-05-06,2022-05-12,2029-05-02,84,25000.0,20300.0,10.54,Monthly,True,Vehicle Hypothecation,24500.0,938.0,False,0,627,-37,2.0,Medium,0,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,81.2,0.0406,0.1147,0.1147,0.1147,0.317,19306.09,702.07,702.07,16.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN102703,CU279583,Saanvi Nair,Individual,Auto Loan,MSME - Trade & Services,Gujarat,BR0188,RM0105,2024-12-26,2025-01-02,2031-12-23,84,25000.0,18300.0,10.75,Monthly,True,Vehicle Hypothecation,23600.0,1360.0,False,0,719,22,6.5,Low,0,0.0,0.0,0.0,8,0,0.0,Standard,SMA0,Stage 1,0.004,73.2,0.0279,0.0681,0.0707,0.1006,0.05,18481.38,65.38,73.2,0.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN102704,CU206545,Saxena Exports,MSME,Overdraft,Textiles,Bihar,BR0112,RM0002,2025-03-01,2025-03-01,2028-02-28,36,25000.0,22900.0,9.33,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,710,-18,7.4,Low,0,1.07,2.11,0.64,6,0,122.66465523064461,Standard,SMA0,Stage 1,0.004,91.6,0.029,0.029,0.1115,0.1115,0.7092,22492.75,1778.56,1778.56,9.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN102705,CU227017,Goyal Engineering Works,MSME,MSME Term Loan,Retail/Individual,Tamil Nadu,BR0249,RM0205,2020-12-26,2020-12-27,2025-12-24,60,25000.0,22300.0,10.81,Monthly,True,Hypothecation of Assets/Stock,31000.0,855.0,True,1,817,24,2.1,Low,0,0.46,1.6,1.9,11,0,0.0,Standard,SMA0,Stage 1,0.004,89.2,0.0781,0.1213,0.1213,0.1858,0.05,23400.85,141.98,141.98,8.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN102706,CU267079,Sen Textiles,MSME,MSME Term Loan,Agriculture & Allied,Andhra Pradesh,BR0089,RM0296,2025-09-08,2025-09-21,2030-09-06,60,25000.0,16500.0,10.14,Monthly,False,Unsecured,0.0,0.0,False,0,758,-17,0.8,Low,0,1.8,1.6,1.15,13,1,0.0,Standard,SMA0,Stage 1,0.004,66.0,0.001,0.0372,0.0405,0.1224,0.6298,16195.65,412.85,412.85,6.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN102707,CU228860,Praveen Mehta,Individual,Home Loan,NBFC/Financial Services,Gujarat,BR0190,RM0526,2024-01-18,2024-01-20,2044-01-09,240,25000.0,14200.0,9.14,Monthly,True,Immovable Property,39600.0,666.0,True,2,689,5,1.9,Medium,0,0.0,0.0,0.0,79,2,0.0,Standard,SMA2,Stage 2,0.004,56.8,0.14,0.1817,0.1817,0.3346,0.05,14275.26,129.7,129.7,19.3,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Pending Review,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN102708,CU269397,Aarav Rathore,Individual,Personal Loan,IT & ITES,Uttar Pradesh,BR0236,RM0026,2025-06-26,2025-07-09,2029-06-24,48,25000.0,4400.0,15.28,Monthly,False,Unsecured,0.0,0.0,False,0,591,0,1.1,High,0,0.0,0.0,0.0,65,0,0.0,Standard,SMA2,Stage 2,0.004,17.6,0.1254,0.216,0.216,0.3542,0.737,4361.06,694.31,694.31,23.3,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Approved,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN102709,CU283061,Ramesh Joshi,Individual,Personal Loan,MSME - Manufacturing,Tamil Nadu,BR0229,RM0147,2024-02-05,2024-02-17,2028-02-03,48,25000.0,21300.0,12.83,Monthly,False,Unsecured,0.0,0.0,False,0,604,-7,1.9,Medium,0,0.0,0.0,0.0,10,0,0.0,Standard,SMA0,Stage 1,0.004,85.2,0.0384,0.0854,0.1191,0.1456,0.6558,21059.79,1645.09,1645.09,15.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN102710,CU206275,Jaspreet Singh Dutta,Individual,Home Loan,Retail/Individual,Tamil Nadu,BR0221,RM0395,2025-01-16,2025-01-16,2045-01-07,240,25000.0,6900.0,8.66,Monthly,True,Immovable Property,34200.0,615.0,False,0,643,-44,7.5,Medium,97,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,27.6,0.001,0.1168,0.1168,0.1168,0.05,6785.22,39.63,39.63,15.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN102711,CU202277,Simran Banerjee,Individual,Auto Loan,Hospitality & Tourism,Telangana,BR0050,RM0310,2020-12-03,2020-12-16,2027-11-30,84,25000.0,13200.0,10.21,Monthly,True,Vehicle Hypothecation,37500.0,449.0,False,0,847,-14,13.7,Low,0,0.0,0.0,0.0,64,2,0.0,Standard,SMA2,Stage 2,0.004,52.8,0.1047,0.1544,0.1737,0.4026,0.05,13576.84,117.88,117.88,16.6,3,GST Mismatch,Medium,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Pending Review,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN102712,CU289300,Divya Choudhary,Individual,Home Loan,Agriculture & Allied,Uttar Pradesh,BR0246,RM0512,2024-07-25,2024-08-03,2044-07-16,240,25000.0,17000.0,8.28,Monthly,True,Immovable Property,24300.0,188.0,False,0,822,7,13.2,Low,43,0.0,0.0,0.0,565,5,0.0,NPA,Doubtful,Stage 3,0.4,6800.0,0.0977,0.3649,0.8,0.83,0.55,17167.41,7553.66,7553.66,84.4,0,None,None,True,False,False,True,Critical,"NPA - Doubtful: 456-820 DPD, recovery highly uncertain",True,Approved,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN102713,CU249443,Shah Agro Foods,MSME,MSME Term Loan,Retail/Individual,Odisha,BR0050,RM0288,2022-01-10,2022-01-16,2027-01-08,60,25000.0,15000.0,9.58,Monthly,True,Hypothecation of Assets/Stock,39700.0,1028.0,False,0,655,-24,8.1,Medium,0,2.14,1.75,2.53,12,0,0.0,Standard,SMA0,Stage 1,0.004,60.0,0.0748,0.1389,0.1389,0.1788,0.05,14283.6,99.21,99.21,16.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN102714,CU248115,Malhotra Pharma,MSME,Overdraft,Retail/Individual,Andhra Pradesh,BR0059,RM0374,2024-04-26,2024-04-26,2027-04-25,36,25000.0,1500.0,10.62,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,760,-6,5.3,Low,0,1.64,2.33,0.37,15,1,107.87742830422116,Standard,SMA0,Stage 1,0.004,6.0,0.0271,0.0607,0.0607,0.0607,0.7241,1485.31,65.3,65.3,2.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN102715,CU244049,Malhotra Textiles,MSME,MSME Term Loan,Retail/Individual,Karnataka,BR0127,RM0142,2023-08-10,2023-08-20,2028-08-07,60,25000.0,15400.0,9.77,Monthly,True,Hypothecation of Assets/Stock,33500.0,660.0,False,0,793,9,3.0,Low,0,1.38,0.25,0.02,10,0,0.0,Standard,SMA0,Stage 1,0.004,61.6,0.0102,0.0322,0.0562,0.0745,0.05,15012.81,42.22,61.6,5.5,3,Related-Party Stress,Medium,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Approved,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN102716,CU241193,Gurpreet Singh Tiwari,MSME,Cash Credit,MSME - Trade & Services,Delhi,BR0036,RM0237,2022-10-28,2022-11-04,2025-10-26,36,25000.0,8800.0,11.83,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,548,3,0.9,High,0,1.71,2.03,2.33,19,0,61.57421235151851,Standard,SMA0,Stage 1,0.004,35.2,0.0755,0.0755,0.1924,0.1924,0.5517,8761.53,929.79,929.79,19.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN102717,CU265562,Mohammed Aslam Dutta,Individual,Home Loan,MSME - Trade & Services,Uttar Pradesh,BR0183,RM0278,2022-11-07,2022-11-18,2042-10-29,240,25000.0,19100.0,8.96,Monthly,True,Immovable Property,25100.0,1158.0,False,0,689,10,3.7,Medium,80,0.0,0.0,0.0,1,0,0.0,Standard,SMA0,Stage 1,0.004,76.4,0.0098,0.0299,0.0746,0.0746,0.2568,19399.2,371.61,371.61,6.8,1,Rating Downgrade,Low,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Pending Review,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN102718,CU255075,Jerry Alex Reddy,Individual,Home Loan,Retail/Individual,Telangana,BR0233,RM0362,2021-08-09,2021-08-15,2041-07-31,240,25000.0,11900.0,7.7,Monthly,True,Immovable Property,24500.0,405.0,False,0,838,-1,2.1,Low,0,0.0,0.0,0.0,25,0,0.0,Standard,SMA0,Stage 1,0.004,47.6,0.0246,0.0954,0.0954,0.1731,0.05,11521.71,54.95,54.95,7.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN102719,CU215522,Roy Agro Foods,MSME,Cash Credit,Retail/Individual,Tamil Nadu,BR0067,RM0507,2024-07-21,2024-07-29,2027-07-20,36,25000.0,16500.0,10.8,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,836,-55,1.5,Low,57,0.63,1.23,2.36,43,2,42.51905684909907,Standard,SMA1,Stage 2,0.004,66.0,0.0507,0.1318,0.1329,0.2324,0.7889,16514.75,1731.06,1731.06,12.1,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN102720,CU259530,Zainab Aggarwal,Agri,KCC (Kisan Credit Card),MSME - Manufacturing,West Bengal,BR0082,RM0199,2023-10-25,2023-10-29,2026-10-23,36,25000.0,20200.0,7.09,Revolving/On-Demand,True,Hypothecation of Assets/Stock,24800.0,888.0,False,0,900,-14,9.7,Low,0,0.0,0.0,0.0,7,0,0.0,Standard,SMA0,Stage 1,0.004,80.8,0.0438,0.0438,0.0681,0.0958,0.325,20771.67,459.84,459.84,7.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN102721,CU263491,Subramaniam Industries,MSME,Overdraft,Agriculture & Allied,Maharashtra,BR0105,RM0420,2021-09-24,2021-09-25,2024-09-22,36,25000.0,17400.0,9.6,Revolving/On-Demand,True,Hypothecation of Assets/Stock,35100.0,363.0,False,0,736,-42,5.3,Low,0,2.13,2.37,0.62,24,0,91.54357549851258,Standard,SMA0,Stage 1,0.004,69.6,0.0554,0.0554,0.0825,0.1463,0.05,18029.3,74.37,74.37,7.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.3.1,2025-12-31
LN102722,CU210792,Chatterjee Textiles,MSME,Cash Credit,Retail/Individual,Punjab,BR0022,RM0124,2024-07-16,2024-07-30,2027-07-15,36,25000.0,20000.0,10.47,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,856,-4,6.5,Low,166,1.61,1.81,1.87,36,1,80.96790596399397,Standard,SMA1,Stage 2,0.004,80.0,0.1417,0.1417,0.1895,0.223,0.5306,20189.08,2029.69,2029.69,15.0,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN102723,CU235789,Bose Fabrics,MSME,Overdraft,Retail/Individual,Karnataka,BR0044,RM0235,2024-12-22,2024-12-22,2027-12-21,36,25000.0,19600.0,10.68,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,862,12,4.2,Low,0,1.86,0.82,2.25,9,0,88.40123984166699,Standard,SMA0,Stage 1,0.004,78.4,0.0488,0.0488,0.0488,0.0982,0.7453,19052.05,692.75,692.75,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN102724,CU275098,Das Electricals,MSME,Overdraft,Power & Energy,Rajasthan,BR0238,RM0050,2024-09-17,2024-09-19,2027-09-16,36,25000.0,19600.0,12.23,Revolving/On-Demand,True,Hypothecation of Assets/Stock,32900.0,867.0,False,0,706,25,2.0,Low,0,1.57,2.08,0.92,25,0,109.21821759020455,Standard,SMA0,Stage 1,0.004,78.4,0.0164,0.0596,0.1024,0.1024,0.1002,19102.03,196.03,196.03,9.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN102725,CU258777,Menon Trading Co.,MSME,Overdraft,Other Services,Kerala,BR0232,RM0162,2024-07-05,2024-07-08,2027-07-04,36,25000.0,15500.0,9.63,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,900,17,6.4,Low,146,0.84,1.51,1.57,45,2,56.454015474084876,Standard,SMA1,Stage 2,0.004,62.0,0.0426,0.1189,0.2465,0.276,0.7505,16155.77,2988.53,2988.53,25.3,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN102726,CU212955,Rao Overseas,MSME,Overdraft,Agriculture & Allied,Maharashtra,BR0126,RM0476,2025-03-03,2025-03-09,2028-03-01,36,25000.0,8900.0,10.8,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,766,13,0.3,Low,0,2.37,2.65,2.32,6,0,53.20945735653395,Standard,SMA0,Stage 1,0.004,35.6,0.0256,0.0362,0.1113,0.1113,0.5652,8836.44,555.73,555.73,16.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN102727,CU203809,Sudha Agarwal,Individual,Home Loan,Real Estate & Construction,Odisha,BR0187,RM0310,2025-01-29,2025-02-02,2045-01-20,240,25000.0,23500.0,7.77,Monthly,True,Immovable Property,33500.0,422.0,False,0,566,-8,4.9,High,0,0.0,0.0,0.0,11,0,0.0,Standard,SMA0,Stage 1,0.004,94.0,0.0054,0.0332,0.0931,0.0931,0.05,22956.34,106.86,106.86,11.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN102728,CU255215,Sudha Choudhary,Individual,Home Loan,Power & Energy,West Bengal,BR0013,RM0545,2025-07-21,2025-07-21,2045-07-12,240,25000.0,9100.0,8.43,Monthly,True,Immovable Property,36100.0,191.0,False,0,713,0,3.6,Low,0,0.0,0.0,0.0,9,0,0.0,Standard,SMA0,Stage 1,0.004,36.4,0.0199,0.0455,0.0455,0.0455,0.05,8668.33,19.74,36.4,3.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN102729,CU243864,Ananya Kumar,Individual,Personal Loan,Retail/Individual,Bihar,BR0010,RM0135,2024-12-04,2024-12-06,2028-12-02,48,25000.0,19200.0,12.7,Monthly,False,Unsecured,0.0,0.0,False,0,755,21,13.0,Low,109,0.0,0.0,0.0,130,1,0.0,NPA,Stressed,Stage 3,0.15,2880.0,0.1547,0.2218,0.55,0.58,0.5717,19981.8,6282.46,6282.46,53.2,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN102730,CU291299,Malhotra Motors,MSME,MSME Term Loan,IT & ITES,Gujarat,BR0222,RM0259,2021-01-20,2021-02-03,2026-01-18,60,25000.0,14300.0,11.67,Monthly,True,Hypothecation of Assets/Stock,33600.0,1346.0,False,0,684,34,1.1,Medium,0,1.09,2.56,2.18,23,0,0.0,Standard,SMA0,Stage 1,0.004,57.2,0.0406,0.0659,0.1593,0.1593,0.05,13967.51,111.27,111.27,18.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN102731,CU249613,Pooja Joshi,Agri,KCC (Kisan Credit Card),MSME - Manufacturing,Bihar,BR0006,RM0094,2023-03-12,2023-03-18,2026-03-10,36,25000.0,13200.0,8.03,Revolving/On-Demand,True,Hypothecation of Assets/Stock,28800.0,1216.0,False,0,669,6,3.1,Medium,0,0.0,0.0,0.0,3,0,0.0,Standard,SMA0,Stage 1,0.004,52.8,0.0034,0.0615,0.0735,0.1036,0.05,13108.91,48.2,52.8,4.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN102732,CU288491,Swati Nair,Individual,Personal Loan,MSME - Manufacturing,Haryana,BR0177,RM0174,2024-07-01,2024-07-04,2028-06-29,48,25000.0,5900.0,14.4,Monthly,False,Unsecured,0.0,0.0,False,0,731,3,5.5,Low,0,0.0,0.0,0.0,20,0,0.0,Standard,SMA0,Stage 1,0.004,23.6,0.001,0.0598,0.0891,0.0891,0.8203,6023.88,440.36,440.36,9.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN102733,CU220361,Naveen Rao,Individual,Personal Loan,MSME - Manufacturing,Karnataka,BR0249,RM0027,2021-12-31,2022-01-08,2025-12-29,48,25000.0,12300.0,13.0,Monthly,False,Unsecured,0.0,0.0,False,0,820,17,1.7,Low,0,0.0,0.0,0.0,20,0,0.0,Standard,SMA0,Stage 1,0.004,49.2,0.0228,0.0637,0.0637,0.0637,0.8761,12258.04,684.31,684.31,5.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.3.1,2025-12-31
LN102734,CU242497,Mohammed Aslam Sen,Agri,KCC (Kisan Credit Card),Retail/Individual,Andhra Pradesh,BR0199,RM0128,2023-04-05,2023-04-07,2026-04-03,36,25000.0,15700.0,6.33,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,652,20,6.5,Medium,60,0.0,0.0,0.0,3,1,0.0,Standard,SMA0,Stage 1,0.004,62.8,0.0385,0.1314,0.1508,0.2541,0.9366,15122.98,2136.53,2136.53,17.5,4,Cheque/ECS Bounce,Medium,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Pending Review,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN102735,CU213264,Ramesh Banerjee,Individual,Personal Loan,Infrastructure,Delhi,BR0100,RM0007,2025-01-23,2025-01-25,2029-01-21,48,25000.0,23600.0,13.52,Monthly,False,Unsecured,0.0,0.0,False,0,826,37,1.7,Low,0,0.0,0.0,0.0,22,0,0.0,Standard,SMA0,Stage 1,0.004,94.4,0.0109,0.0263,0.0416,0.0616,0.6623,23457.1,645.64,645.64,1.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN102736,CU254551,Sarita Shah,Agri,KCC (Kisan Credit Card),Textiles,Telangana,BR0135,RM0403,2023-02-20,2023-02-25,2026-02-18,36,25000.0,11100.0,8.5,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,753,-15,0.2,Low,0,0.0,0.0,0.0,15,0,0.0,Standard,SMA0,Stage 1,0.004,44.4,0.0577,0.1326,0.1326,0.1468,0.5871,11458.04,891.9,891.9,12.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN102737,CU217905,Shabana Venkatesh,Individual,Home Loan,Retail/Individual,Odisha,BR0151,RM0584,2020-09-15,2020-09-24,2040-09-06,240,25000.0,23700.0,9.51,Monthly,True,Immovable Property,23700.0,1076.0,False,0,772,-12,1.8,Low,0,0.0,0.0,0.0,8,0,0.0,Standard,SMA0,Stage 1,0.004,94.8,0.001,0.0235,0.0237,0.071,0.4088,22540.4,218.22,218.22,2.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN102738,CU246764,Ganesh Krishnan,Individual,Personal Loan,MSME - Trade & Services,Telangana,BR0112,RM0028,2025-06-17,2025-06-21,2029-06-15,48,25000.0,6600.0,15.47,Monthly,False,Unsecured,0.0,0.0,False,0,763,16,8.9,Low,0,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,26.4,0.001,0.0611,0.0611,0.0611,0.5649,6828.62,235.86,235.86,7.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN102739,CU232693,Anil Mishra,Individual,Auto Loan,Food Processing,Tamil Nadu,BR0237,RM0217,2019-09-01,2019-09-12,2026-08-28,84,25000.0,13800.0,10.25,Monthly,True,Vehicle Hypothecation,39600.0,649.0,False,0,860,-29,7.9,Low,0,0.0,0.0,0.0,9,1,0.0,Standard,SMA0,Stage 1,0.004,55.2,0.001,0.0726,0.0884,0.1408,0.05,14104.93,62.35,62.35,7.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN102740,CU217644,Arjun Gupta,Individual,Personal Loan,Healthcare,Bihar,BR0012,RM0534,2024-02-07,2024-02-12,2028-02-05,48,25000.0,18700.0,13.5,Monthly,False,Unsecured,0.0,0.0,False,0,799,20,1.0,Low,0,0.0,0.0,0.0,16,0,0.0,Standard,SMA0,Stage 1,0.004,74.8,0.0266,0.0381,0.0381,0.0939,0.5577,18542.65,394.23,394.23,2.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN102741,CU209196,Rahul Banerjee,Individual,Home Loan,MSME - Trade & Services,Madhya Pradesh,BR0239,RM0023,2023-10-22,2023-11-05,2043-10-13,240,25000.0,9700.0,9.28,Monthly,True,Immovable Property,37700.0,859.0,False,0,743,18,8.8,Low,0,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,38.8,0.036,0.036,0.036,0.036,0.05,10126.69,18.21,38.8,3.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
